"State","Industry","Series ID","Month","Turnover"
"South Australia","Other retailing n.e.c.","A3349577J","15492",76.5
"South Australia","Other retailing n.e.c.","A3349577J","15522",72.6
"South Australia","Other retailing n.e.c.","A3349577J","15553",71.5
"South Australia","Other retailing n.e.c.","A3349577J","15584",65.3
"South Australia","Other retailing n.e.c.","A3349577J","15614",72.1
"South Australia","Other retailing n.e.c.","A3349577J","15645",71.9
"South Australia","Other retailing n.e.c.","A3349577J","15675",82.6
"South Australia","Other retailing n.e.c.","A3349577J","15706",64.5
"South Australia","Other retailing n.e.c.","A3349577J","15737",55.5
"South Australia","Other retailing n.e.c.","A3349577J","15765",59.8
"South Australia","Other retailing n.e.c.","A3349577J","15796",63.9
"South Australia","Other retailing n.e.c.","A3349577J","15826",69.8
"South Australia","Other retailing n.e.c.","A3349577J","15857",59.7
"South Australia","Other retailing n.e.c.","A3349577J","15887",67.5
"South Australia","Other retailing n.e.c.","A3349577J","15918",62.9
"South Australia","Other retailing n.e.c.","A3349577J","15949",66.5
"South Australia","Other retailing n.e.c.","A3349577J","15979",72.3
"South Australia","Other retailing n.e.c.","A3349577J","16010",76.2
"South Australia","Other retailing n.e.c.","A3349577J","16040",91.9
"South Australia","Other retailing n.e.c.","A3349577J","16071",67.7
"South Australia","Other retailing n.e.c.","A3349577J","16102",61.4
"South Australia","Other retailing n.e.c.","A3349577J","16130",62
"South Australia","Other retailing n.e.c.","A3349577J","16161",61.6
"South Australia","Other retailing n.e.c.","A3349577J","16191",65.1
"South Australia","Other retailing n.e.c.","A3349577J","16222",60.7
"South Australia","Other retailing n.e.c.","A3349577J","16252",62.2
"South Australia","Other retailing n.e.c.","A3349577J","16283",62
"South Australia","Other retailing n.e.c.","A3349577J","16314",63
"South Australia","Other retailing n.e.c.","A3349577J","16344",72.2
"South Australia","Other retailing n.e.c.","A3349577J","16375",79.8
"South Australia","Other retailing n.e.c.","A3349577J","16405",108
"South Australia","Other retailing n.e.c.","A3349577J","16436",73.5
"South Australia","Other retailing n.e.c.","A3349577J","16467",71.1
"South Australia","Other retailing n.e.c.","A3349577J","16495",76.1
"South Australia","Other retailing n.e.c.","A3349577J","16526",71.4
"South Australia","Other retailing n.e.c.","A3349577J","16556",73.4
"South Australia","Other retailing n.e.c.","A3349577J","16587",75.6
"South Australia","Other retailing n.e.c.","A3349577J","16617",81.5
"South Australia","Other retailing n.e.c.","A3349577J","16648",77.6
"South Australia","Other retailing n.e.c.","A3349577J","16679",82.6
"South Australia","Other retailing n.e.c.","A3349577J","16709",89.4
"South Australia","Other retailing n.e.c.","A3349577J","16740",93.6
"South Australia","Other retailing n.e.c.","A3349577J","16770",111.7
"South Australia","Other retailing n.e.c.","A3349577J","16801",87.5
"South Australia","Other retailing n.e.c.","A3349577J","16832",82.8
"South Australia","Other retailing n.e.c.","A3349577J","16861",91.8
"South Australia","Other retailing n.e.c.","A3349577J","16892",92.8
"South Australia","Other retailing n.e.c.","A3349577J","16922",96.3
"South Australia","Other retailing n.e.c.","A3349577J","16953",94
"South Australia","Other retailing n.e.c.","A3349577J","16983",100.1
"South Australia","Other retailing n.e.c.","A3349577J","17014",98.8
"South Australia","Other retailing n.e.c.","A3349577J","17045",101
"South Australia","Other retailing n.e.c.","A3349577J","17075",98.7
"South Australia","Other retailing n.e.c.","A3349577J","17106",103.5
"South Australia","Other retailing n.e.c.","A3349577J","17136",118.9
"South Australia","Other retailing n.e.c.","A3349577J","17167",97.6
"South Australia","Other retailing n.e.c.","A3349577J","17198",92
"South Australia","Other retailing n.e.c.","A3349577J","17226",101
"South Australia","Other retailing n.e.c.","A3349577J","17257",96.7
"South Australia","Other retailing n.e.c.","A3349577J","17287",107
"South Australia","Other retailing n.e.c.","A3349577J","17318",103.8
"South Australia","Other retailing n.e.c.","A3349577J","17348",107.4
"South Australia","Other retailing n.e.c.","A3349577J","17379",105.6
"South Australia","Other retailing n.e.c.","A3349577J","17410",100.5
"South Australia","Other retailing n.e.c.","A3349577J","17440",101.4
"South Australia","Other retailing n.e.c.","A3349577J","17471",112
"South Australia","Other retailing n.e.c.","A3349577J","17501",128.6
"South Australia","Other retailing n.e.c.","A3349577J","17532",103.1
"South Australia","Other retailing n.e.c.","A3349577J","17563",97.3
"South Australia","Other retailing n.e.c.","A3349577J","17591",105.5
"South Australia","Other retailing n.e.c.","A3349577J","17622",96.1
"South Australia","Other retailing n.e.c.","A3349577J","17652",107.5
"South Australia","Other retailing n.e.c.","A3349577J","17683",103.2
"South Australia","Other retailing n.e.c.","A3349577J","17713",108.4
"South Australia","Other retailing n.e.c.","A3349577J","17744",112.5
"South Australia","Other retailing n.e.c.","A3349577J","17775",106.4
"South Australia","Other retailing n.e.c.","A3349577J","17805",115.3
"South Australia","Other retailing n.e.c.","A3349577J","17836",124.3
"South Australia","Other retailing n.e.c.","A3349577J","17866",136.2
"South Australia","Other specialised food retailing","A3349902A","4473",11.3
"South Australia","Other specialised food retailing","A3349902A","4503",11.1
"South Australia","Other specialised food retailing","A3349902A","4534",11.2
"South Australia","Other specialised food retailing","A3349902A","4564",12.1
"South Australia","Other specialised food retailing","A3349902A","4595",11.7
"South Australia","Other specialised food retailing","A3349902A","4626",12
"South Australia","Other specialised food retailing","A3349902A","4656",12.7
"South Australia","Other specialised food retailing","A3349902A","4687",12.2
"South Australia","Other specialised food retailing","A3349902A","4717",14.5
"South Australia","Other specialised food retailing","A3349902A","4748",12.5
"South Australia","Other specialised food retailing","A3349902A","4779",11.7
"South Australia","Other specialised food retailing","A3349902A","4807",14
"South Australia","Other specialised food retailing","A3349902A","4838",12.9
"South Australia","Other specialised food retailing","A3349902A","4868",13.1
"South Australia","Other specialised food retailing","A3349902A","4899",13.1
"South Australia","Other specialised food retailing","A3349902A","4929",13.5
"South Australia","Other specialised food retailing","A3349902A","4960",13.8
"South Australia","Other specialised food retailing","A3349902A","4991",13.4
"South Australia","Other specialised food retailing","A3349902A","5021",12.7
"South Australia","Other specialised food retailing","A3349902A","5052",12.8
"South Australia","Other specialised food retailing","A3349902A","5082",15
"South Australia","Other specialised food retailing","A3349902A","5113",13
"South Australia","Other specialised food retailing","A3349902A","5144",12.9
"South Australia","Other specialised food retailing","A3349902A","5173",13.2
"South Australia","Other specialised food retailing","A3349902A","5204",12.3
"South Australia","Other specialised food retailing","A3349902A","5234",13
"South Australia","Other specialised food retailing","A3349902A","5265",12.4
"South Australia","Other specialised food retailing","A3349902A","5295",12.2
"South Australia","Other specialised food retailing","A3349902A","5326",12.7
"South Australia","Other specialised food retailing","A3349902A","5357",12.2
"South Australia","Other specialised food retailing","A3349902A","5387",13.3
"South Australia","Other specialised food retailing","A3349902A","5418",13.8
"South Australia","Other specialised food retailing","A3349902A","5448",15.1
"South Australia","Other specialised food retailing","A3349902A","5479",14.2
"South Australia","Other specialised food retailing","A3349902A","5510",12.5
"South Australia","Other specialised food retailing","A3349902A","5538",13.5
"South Australia","Other specialised food retailing","A3349902A","5569",13.4
"South Australia","Other specialised food retailing","A3349902A","5599",14.5
"South Australia","Other specialised food retailing","A3349902A","5630",13.2
"South Australia","Other specialised food retailing","A3349902A","5660",14.1
"South Australia","Other specialised food retailing","A3349902A","5691",14.5
"South Australia","Other specialised food retailing","A3349902A","5722",13.9
"South Australia","Other specialised food retailing","A3349902A","5752",15.4
"South Australia","Other specialised food retailing","A3349902A","5783",15.8
"South Australia","Other specialised food retailing","A3349902A","5813",17.6
"South Australia","Other specialised food retailing","A3349902A","5844",15.6
"South Australia","Other specialised food retailing","A3349902A","5875",13.9
"South Australia","Other specialised food retailing","A3349902A","5903",14.7
"South Australia","Other specialised food retailing","A3349902A","5934",14.8
"South Australia","Other specialised food retailing","A3349902A","5964",15.8
"South Australia","Other specialised food retailing","A3349902A","5995",14.4
"South Australia","Other specialised food retailing","A3349902A","6025",15
"South Australia","Other specialised food retailing","A3349902A","6056",15.1
"South Australia","Other specialised food retailing","A3349902A","6087",15.1
"South Australia","Other specialised food retailing","A3349902A","6117",15.5
"South Australia","Other specialised food retailing","A3349902A","6148",15
"South Australia","Other specialised food retailing","A3349902A","6178",17.6
"South Australia","Other specialised food retailing","A3349902A","6209",16.3
"South Australia","Other specialised food retailing","A3349902A","6240",14.7
"South Australia","Other specialised food retailing","A3349902A","6268",15.1
"South Australia","Other specialised food retailing","A3349902A","6299",15.7
"South Australia","Other specialised food retailing","A3349902A","6329",15.6
"South Australia","Other specialised food retailing","A3349902A","6360",15.2
"South Australia","Other specialised food retailing","A3349902A","6390",16.3
"South Australia","Other specialised food retailing","A3349902A","6421",16
"South Australia","Other specialised food retailing","A3349902A","6452",15.9
"South Australia","Other specialised food retailing","A3349902A","6482",17
"South Australia","Other specialised food retailing","A3349902A","6513",15.9
"South Australia","Other specialised food retailing","A3349902A","6543",18.8
"South Australia","Other specialised food retailing","A3349902A","6574",15.1
"South Australia","Other specialised food retailing","A3349902A","6605",14.2
"South Australia","Other specialised food retailing","A3349902A","6634",15.9
"South Australia","Other specialised food retailing","A3349902A","6665",15.1
"South Australia","Other specialised food retailing","A3349902A","6695",15.3
"South Australia","Other specialised food retailing","A3349902A","6726",16.6
"South Australia","Other specialised food retailing","A3349902A","6756",17.1
"South Australia","Other specialised food retailing","A3349902A","6787",17.4
"South Australia","Other specialised food retailing","A3349902A","6818",17.7
"South Australia","Other specialised food retailing","A3349902A","6848",17.9
"South Australia","Other specialised food retailing","A3349902A","6879",18.3
"South Australia","Other specialised food retailing","A3349902A","6909",20.9
"South Australia","Other specialised food retailing","A3349902A","6940",18.1
"South Australia","Other specialised food retailing","A3349902A","6971",17
"South Australia","Other specialised food retailing","A3349902A","6999",18.7
"South Australia","Other specialised food retailing","A3349902A","7030",18.2
"South Australia","Other specialised food retailing","A3349902A","7060",18.2
"South Australia","Other specialised food retailing","A3349902A","7091",17.4
"South Australia","Other specialised food retailing","A3349902A","7121",17.2
"South Australia","Other specialised food retailing","A3349902A","7152",18.1
"South Australia","Other specialised food retailing","A3349902A","7183",18.1
"South Australia","Other specialised food retailing","A3349902A","7213",18.4
"South Australia","Other specialised food retailing","A3349902A","7244",19.3
"South Australia","Other specialised food retailing","A3349902A","7274",22.3
"South Australia","Other specialised food retailing","A3349902A","7305",19
"South Australia","Other specialised food retailing","A3349902A","7336",17.4
"South Australia","Other specialised food retailing","A3349902A","7364",20
"South Australia","Other specialised food retailing","A3349902A","7395",18.8
"South Australia","Other specialised food retailing","A3349902A","7425",19.7
"South Australia","Other specialised food retailing","A3349902A","7456",20.3
"South Australia","Other specialised food retailing","A3349902A","7486",19.4
"South Australia","Other specialised food retailing","A3349902A","7517",21.1
"South Australia","Other specialised food retailing","A3349902A","7548",19.4
"South Australia","Other specialised food retailing","A3349902A","7578",21.4
"South Australia","Other specialised food retailing","A3349902A","7609",22.6
"South Australia","Other specialised food retailing","A3349902A","7639",25.1
"South Australia","Other specialised food retailing","A3349902A","7670",21.6
"South Australia","Other specialised food retailing","A3349902A","7701",19.6
"South Australia","Other specialised food retailing","A3349902A","7729",21.9
